quote,image,industry,profile link
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F56c7bbe1e4b062f6b59a23c5%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D85%26cropX2%3D525%26cropY1%3D127%26cropY2%3D567,"Nicolas Puech is a fifth-generation descendant of Thierry Hermès, who founded one of Paris's most famous luxury fashion brands.",https://www.forbes.com/profile/nicolas-puech/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5e77906c10380d0006fbc0ec%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D534%26cropX2%3D1689%26cropY1%3D53%26cropY2%3D1208,Viktor Rashnikov is the majority owner of Magnitogorsk Iron & Steel Works (MMK). ,https://www.forbes.com/profile/viktor-rashnikov/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5e777bf610380d0006fbbd89%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D232%26cropX2%3D1055%26cropY1%3D94%26cropY2%3D917,"Rybolovlev' built his fortune in Uralkali, Russia's largest producer of potassium fertilizers, during the 1990s privatization era. ",https://www.forbes.com/profile/dmitry-rybolovlev/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F08e1b96a529223a3ac25ca9a21cc8092%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D0%26cropX2%3D744%26cropY1%3D61%26cropY2%3D805,"Randa Duncan Williams is non-executive chairman of Enterprise Products Partners, the pipeline giant her father Dan Duncan (d. 2010) founded in 1968.",https://www.forbes.com/profile/randa-duncan-williams/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F6050f48ca1ab099ed6e290cc%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D0%26cropX2%3D800%26cropY1%3D0%26cropY2%3D800,"Chen Jianhua is the chairman of Hengli Group, one of China's largest petrochemical businesses.",https://www.forbes.com/profile/chen-jianhua/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F56cb6be7e4b062f6b59a3d38%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D0%26cropX2%3D744%26cropY1%3D5%26cropY2%3D749,"John Grayken is the founder and owner of Lone Star Funds, a private equity firm based in Dallas, Texas, that focuses on real estate investments.",https://www.forbes.com/profile/john-grayken/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5d8a942e6de3150009a501d4%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D56%26cropX2%3D3199%26cropY1%3D63%26cropY2%3D3204,Ray Lee Hunt is the wealthiest of legendary oil wildcatter H.L. Hunt's 15 children.,https://www.forbes.com/profile/ray-lee-hunt/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5ac9597e31358e4112b7204d%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D369%26cropX2%3D2949%26cropY1%3D200%26cropY2%3D2780,"Philippe Laffont runs Coatue Management, a hedge fund and venture capital investor that focuses on technology-themed investing. ",https://www.forbes.com/profile/philippe-laffont/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5ac9597e31358e4112b7204d%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D369%26cropX2%3D2949%26cropY1%3D200%26cropY2%3D2780,"Philippe Laffont runs Coatue Management, a hedge fund and venture capital investor that focuses on technology-themed investing. ",https://www.forbes.com/profile/philippe-laffont/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5ac9597e31358e4112b7204d%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D369%26cropX2%3D2949%26cropY1%3D200%26cropY2%3D2780,"Philippe Laffont runs Coatue Management, a hedge fund and venture capital investor that focuses on technology-themed investing. ",https://www.forbes.com/profile/philippe-laffont/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F624430fcba07b141424ab6ab%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D543%26cropX2%3D1057%26cropY1%3D149%26cropY2%3D663,"Cliff Obrecht is cofounder and chief operating officer of design software maker Canva, which was valued by private investors at $40 billion in September 2021.",https://www.forbes.com/profile/cliff-obrecht/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5ac958fe4bbe6f2310f1e02b%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D143%26cropX2%3D936%26cropY1%3D7%26cropY2%3D800,"John Overdeck is the cofounder of Two Sigma, a quantitative trading powerhouse with $60 billion in assets under management. ",https://www.forbes.com/profile/john-overdeck/?list=billionaires
"If the whole thing was about building wealth, that would be the most uninspiring thing I could possibly imagine.",https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F61a4f746e844c5c50c06c32e%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D0%26cropX2%3D2221%26cropY1%3D268%26cropY2%3D2491,"Melanie Perkins is cofounder and CEO of design software maker Canva, which was valued by private investors at $40 billion in September 2021.",https://www.forbes.com/profile/melanie-perkins/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F6050f48ca1ab099ed6e290cc%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D0%26cropX2%3D800%26cropY1%3D0%26cropY2%3D800,"Ruan Hongliang is founder, chairman and general manager of Flat Glass Group, a specialized glass manufacturer.",https://www.forbes.com/profile/ruan-hongliang/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F6050f48ca1ab099ed6e290cc%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D0%26cropX2%3D800%26cropY1%3D0%26cropY2%3D800,"Ruan Hongliang is founder, chairman and general manager of Flat Glass Group, a specialized glass manufacturer.",https://www.forbes.com/profile/ruan-hongliang/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F60638457e39799801c5746a7%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D20%26cropX2%3D1334%26cropY1%3D129%26cropY2%3D1443,"Vélez is cofounder and CEO of Nubank, a Sao-Paulo based digital bank that offers credit cards, checking accounts and life insurance. ",https://www.forbes.com/profile/david-velez/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F98c126cea0829deac65b48b44ed0e22e%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D3%26cropX2%3D744%26cropY1%3D55%26cropY2%3D796,"Juergen Blickle and his brother Rainer preside over SEW-Eurodrive, a manufacturer specializing in drive-automation and power-transmission solutions.",https://www.forbes.com/profile/juergen-blickle/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F6050f48ca1ab099ed6e290cc%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D0%26cropX2%3D800%26cropY1%3D0%26cropY2%3D800,Cheng Xue is the vice chairman of soy sauce maker Foshan Haitian Flavoring of China.,https://www.forbes.com/profile/cheng-xue/?list=billionaires
"We kept ownership of our company and grew to it be what it is today. It gives some sense of what American business can be. It can grow from nothing, with people's imaginations, into advanced technology that makes a difference.",https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5d8aa41f22254b0008e161e8%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D85%26cropX2%3D443%26cropY1%3D0%26cropY2%3D358,"Jack Dangermond founded Esri, the industry leader in GIS technology, a specialized software used for creating digital maps.",https://www.forbes.com/profile/jack-dangermond/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F6182cbe5cb5a71d9103d1ca0%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D0%26cropX2%3D744%26cropY1%3D156%26cropY2%3D900,"Jiang Weiping chairs Shenzhen-listed Tianqi Lithium Industries, which makes lithium products and chemicals.",https://www.forbes.com/profile/jiang-weiping/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F607dca98ba6f331b1c0d3d09%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D8%26cropX2%3D425%26cropY1%3D8%26cropY2%3D425,"Takahisa Takahara is CEO of Tokyo-listed diaper maker Unicharm, which his late father Keiichiro founded in 1961.",https://www.forbes.com/profile/takahisa-takahara/?list=billionaires
"The opportunities today are the biggest I've ever seen. Right now we are in a huge, exploding and changing industry.",https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5e8b9e3c89bd6e00073cbda2%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D0%26cropX2%3D4800%26cropY1%3D549%26cropY2%3D5349,"Wall Street's hottest dealmaker, Orlando Bravo is the first Puerto Rican-born billionaire. ",https://www.forbes.com/profile/orlando-bravo/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F60b1218c43df2efd65e1625c%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D26%26cropX2%3D744%26cropY1%3D55%26cropY2%3D774,"Hong Ra-hee is the widow of Samsung Group Chairman Lee Kun-hee, who had long been South Korea's richest person before his death in October 2020. ",https://www.forbes.com/profile/hong-ra-hee/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F60b1218c43df2efd65e1625c%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D26%26cropX2%3D744%26cropY1%3D55%26cropY2%3D774,"Hong Ra-hee is the widow of Samsung Group Chairman Lee Kun-hee, who had long been South Korea's richest person before his death in October 2020. ",https://www.forbes.com/profile/hong-ra-hee/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fi.forbesimg.com%2Fmedia%2Flists%2Fpeople%2Fno-pic_416x416.jpg,"Li Xiaohua is the vice chairman of Shenzhen-listed Yunnan Energy New Material, a supplier of paper packaging materials and polypropylene film.<br>",https://www.forbes.com/profile/li-xiaohua/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5c083c8b4bbe6f0f2aa15ed5%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D179%26cropX2%3D879%26cropY1%3D26%26cropY2%3D726,Sri Prakash Lohia made much of his fortune producing PET and other petrochemicals.,https://www.forbes.com/profile/sri-prakash-lohia/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F6182c972d97d5ce24ce42480%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D663%26cropX2%3D1956%26cropY1%3D1466%26cropY2%3D2760,"Miao Hangen chairs privately held Shenghong Group, which has interests in petrochemicals, textiles and energy.   ",https://www.forbes.com/profile/miao-hangen/?list=billionaires
We weren't cool. So we tried to build things to be cool.,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F618e9d085c54b67a7e93c0c6%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D0%26cropX2%3D1080%26cropY1%3D0%26cropY2%3D1080,"Bobby Murphy cofounded Snapchat, the social media app popular with American teens. ",https://www.forbes.com/profile/bobby-murphy/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fi.forbesimg.com%2Fmedia%2Flists%2Fpeople%2Fno-pic_416x416.jpg,"Wu Jianshu chairs Ningbo Tuopo Group, a supplier of vibration, acoustic and suspension products for the auto industry.",https://www.forbes.com/profile/wu-jianshu/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5e76f7b2d8e1ae0007b727e2%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D1710%26cropX2%3D3155%26cropY1%3D282%26cropY2%3D1726,María Asunción Aramburuzabala is by far México's best known businesswoman. She serves on the board of beer giant Anheuser-Busch InBev.,https://www.forbes.com/profile/maria-asuncion-aramburuzabala/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5df3d3c64e291700078306e5%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D35%26cropX2%3D4124%26cropY1%3D30%26cropY2%3D4119,"Melinda French Gates is one of the most powerful women in philanthropy, as co-chair of the Bill and Melinda Gates Foundation.",https://www.forbes.com/profile/melinda-french-gates/?list=billionaires
Fundamentalists who say they are not going to pay any attention to the charts are like a doctor who says he's not going to take a patient's temperature.,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5d8a93eb6de3150009a501d1%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D9%26cropX2%3D1062%26cropY1%3D80%26cropY2%3D1133,"Bruce Kovner is chairman of CAM Capital, founded in 2012, which manages his personal investment and business portfolios.",https://www.forbes.com/profile/bruce-kovner/?list=billionaires
I don't care how much money I make. I want to build things that make life beautiful.,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5e77ffa2c7b02d000666e2fb%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D686%26cropX2%3D2386%26cropY1%3D947%26cropY2%3D2648,Pham Nhat Vuong studied in Russia and started a popular instant noodle business in the Ukraine in the 1990s before moving back.,https://www.forbes.com/profile/pham-nhat-vuong/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5c717c4031358e35dd26f471%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D1434%26cropX2%3D4430%26cropY1%3D6%26cropY2%3D3000,"Investor Michal Solowow got his start  in the late 1980s with construction company Mitex, which he sold in 2002 to French investor Eiffage.",https://www.forbes.com/profile/michal-solowow/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5ba51c13a7ea434e4c695a28%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D192%26cropX2%3D1728%26cropY1%3D164%26cropY2%3D1700,"Leonard Stern joined his father Max's pet supply business in 1959. Seven years later he expanded into real estate, acquiring a New Jersey warehouse.",https://www.forbes.com/profile/leonard-stern/?list=billionaires
,https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F5a7f7e2a4bbe6f2652f532b1%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D150%26cropX2%3D2485%26cropY1%3D0%26cropY2%3D2333,Israeli industrial titan Stef Wertheimer sold two companies in 2013 and 2014; he is now focused on creating peace between Israel and Palestine.,https://www.forbes.com/profile/stef-wertheimer/?list=billionaires
"I'm not scared of anything. In the business world, it's like soccer. The game gets played over a long period of time. You've got time to make decisions.",https://thumbor.forbes.com/thumbor/200x200/smart/filters:format(jpeg)/https%3A%2F%2Fspecials-images.forbesimg.com%2Fimageserve%2F61687a70a06c6b75c64d8642%2F416x416.jpg%3Fbackground%3D000000%26cropX1%3D1156%26cropX2%3D1845%26cropY1%3D502%26cropY2%3D1191,"Rocco Commisso is the founder and CEO of cable company Mediacom, based in Chester, New York.",https://www.forbes.com/profile/rocco-commisso/?list=billionaires
